array-read,shm-read,array-write,shm-write
1.011984361,1.019984590,1.047986786,1.096015213
1.011984363,1.011984464,1.047986785,2.899984731
1.015984426,1.015984529,1.051986842,1.096015214
1.015984426,1.019984590,1.043986730,1.100015270
1.015984425,0.984015472,1.043986730,1.096015212
1.011984365,1.019984592,1.051986842,1.096015214
1.011984363,1.015984529,1.047986785,1.096015213
1.011984365,1.015984530,1.047986786,1.100015270
1.015984428,1.019984592,1.047986786,1.096015214
1.015984428,1.015984530,1.051986841,1.096015214
1.019984492,1.019984593,1.039986673,1.096015213
1.015984429,1.011984467,1.047986786,1.096015214
1.015984430,1.023984657,1.043986732,2.907984843
1.015984430,1.015984532,1.043986729,1.104015324
1.019984494,1.015984531,1.047986786,1.100015270
1.011984366,1.015984534,1.047986786,1.100015269
1.015984432,1.019984594,1.039986674,1.100015270
1.015984431,1.015984532,1.047986786,1.096015213
1.011984368,1.015984534,0.956013271,1.104015325
1.019984496,1.015984533,1.047986786,1.092015158
1.015984432,1.015984533,1.047986786,1.092015160
1.019984496,1.015984535,1.047986784,1.096015213
1.015984434,1.019984596,1.047986785,2.903984787
1.015984433,1.019984597,1.047986787,1.100015270
1.015984434,1.019984598,1.047986785,1.096015213
1.011984371,1.019984599,1.043986730,1.096015216
1.015984435,1.023984660,1.047986786,1.096015213
1.011984372,1.019984599,1.047986785,1.100015269
1.015984435,1.011984473,1.039986673,1.096015214
1.015984436,1.015984537,1.047986787,1.104015325
1.015984436,1.015984536,1.047986785,1.096015214
1.015984437,1.011984474,1.047986784,1.100015270
1.015984436,1.015984538,1.043986731,2.895984675
1.011984375,1.015984538,1.047986785,1.100015271
1.011984373,1.019984600,1.047986785,1.100015268
1.019984502,1.015984539,1.047986786,1.096015214
1.015984439,1.015984538,1.047986784,1.100015270
1.015984439,1.015984540,1.051986842,1.100015270
1.011984375,1.019984601,1.047986784,1.100015271
1.015984440,1.019984603,0.952013214,1.096015213
1.015984440,1.015984540,1.039986675,1.096015214
1.011984377,1.019984605,1.047986784,1.096015215
1.015984441,1.023984666,1.043986730,2.903984787
1.007984314,1.015984541,1.047986785,1.100015271
1.015984442,1.015984540,1.043986730,1.100015269
1.019984504,1.019984604,1.043986728,1.096015214
0.988015621,1.015984542,1.047986787,1.100015271
1.015984444,1.015984542,1.051986840,1.100015269
1.019984505,1.019984607,1.051986841,1.100015270
1.011984380,1.019984604,1.047986784,1.096015215
1.015984444,1.015984545,1.047986786,1.096015214
1.011984381,1.019984605,1.043986729,1.100015271
1.015984444,1.015984544,1.047986784,2.895984675
1.015984444,1.019984607,1.051986841,1.100015270
1.011984381,1.015984544,1.043986730,1.100015270
1.015984447,1.011984482,1.047986785,1.096015215
1.015984445,1.019984608,1.043986730,1.100015270
1.015984447,1.019984609,1.043986729,1.096015215
1.011984383,1.011984482,1.047986785,1.100015270
1.015984447,1.015984547,1.043986728,1.096015215
1.015984447,1.015984546,0.956013269,1.096015214
1.019984511,0.980015391,1.043986729,1.096015214
1.015984447,1.015984547,1.043986728,2.899984729
